hlpico ,"पीोचळ
 ","लपीोच
 "
tapnicoresjf ,"ापन्कसोरेजटइफ
 ","प्हकसोंरे
 "
hlavykide ,"लाव्येदिख
 ","लाव्येदिख
 "
uapvr ,"ूापव्रअ
 ","ापव्ुरअ
 "
hapvkidres ,"ापवीसडरख
 ","ापवीसरख
 "
utano ,"ूनतओ
 ","ाुतउ
 "
htapnicrs ,"ापन्ीचरठतिष
 ","ाप्ीसंचरति
 "
htankdoes ,"ूथन्कसडंे
 ","ू्कसंे
 "
uapvkdre ,"ूपव्कडरे
 ","ूपव्करेद
 "
ydoregf ,"्डरेगफॉ
 ","्यो
 "
lnide ,"लडंेि
 ","लंेदि
 "
utpnvyiorj ,"ूपनव्योरजति
 ","ूपव्योरजति
 "
bhltapnvid ,"भापवीडअळतण
 ","भलापव्दति
 "
hlapykies ,"लाप्हकीेिष
 ","लाप्हयकीिष
 "
hakcre ,"ाचरेख
 ","ाचरेख
 "
utpniemq ,"पव्कंेटमिइ
 ","प्कंेम
 "
aykosw ,"वकसोे
 ","ावयकसो
 "
tadmgw ,"ावडमतग
 ","ादमत
 "
hapcor ,"ाप्ोचर
 ","ाप्ोचर
 "
htapkirs ,"ाप्कीसरठ
 ","ाप्कीसर
 "
bagw ,"ावबग
 ","ावब
 "
htas ,"ाशत
 ","ाशत
 "
bhltaki ,"लकीठतबै
 ","लकीतब
 "
niesf ,"न्शिफ
 ","्हयसि
 "
bhapcrs ,"भाप्सचर
 ","भाप्चर
 "
bio ,"ीबॉ
 ","्ीोब
 "
lape ,"ापीळ
 ","ापी
 "
htapnicd ,"प्ींचदतध
 ","प्ींचदतध
 "
htanycoew ,"ूान्यचट
 ","ा्यंचेउ
 "
hapdrem ,"प्यरेमध
 ","ापरेमध
 "
hlakore ,"लोरेख
 ","लोरेख
 "
htaycemg ,"ा्यीचमतग
 ","ा्यचमत
 "
hanicdrm ,"ाींचरदमि
 ","ाींचरदमि
 "
utapnvrs ,"ूापनव्संरअत
 ","ूापव्संरअत
 "
tanirg ,"ान्ीरतिग
 ","ा्ीरति
 "
huaydrs ,"्यशदअृ
 ","ीरशदअ
 "
anidorg ,"ानीडोंरग
 ","ाीोंरद
 "
hapnycrem ,"ाप्हयंचरेमण
 ","ाप्हयचेमण
 "
aykig ,"ा्यकजिञ
 ","ा्यकदि
 "
apkir ,"ापकरि
 ","पकरि
 "
bultakoem ,"ूलाकीुंटतब
 ","ूकीुंतब
 "
bhlavig ,"भलावीिग
 ","भावीि
 "
apykre ,"ाप्यकरे
 ","ाप्यकरे
 "
avio ,"ावयोआ
 ","ाव्हयो
 "
bhande ,"ाींबणध
 ","ाींबध
 "
htanyirs ,"ान्यीसरठिण
 ","ा्यीसरिण
 "
hapncos ,"ूापनसच
 ","ूापसच
 "
nvoe ,"ूवेण
 ","ूवेण
 "
tajm ,"जमत
 ","ाजमत
 "
upnyde ,"पुंेद
 ","पयुंेद
 "
hultankicde ,"ूलान्यकीडंचेदतख
 ","लापकीचेदमत
 "
htaysw ,"थव्यसअत
 ","्यसअति
 "
lycosg ,"ला्यकोग
 ","ला्यकसोज
 "
hanirg ,"न्हरिग
 ","ा्हि
 "
hlayidrjm ,"ला्यीरजमध
 ","ला्यीरजमध
 "
tandf ,"ाडंतफ
 ","ांद
 "
nore ,"नोरे
 ","ोरे
 "
bhtanvyiesg ,"भाव्यीसठिगण
 ","भाव्यीसिण
 "
ltaire ,"लएरेअट
 ","ल्रेतआ
 "
btaos ,"सोतब
 ",्सोतब 
hultanykcresm ,"ा्यकुंचरेशमळत़
 ","ा्यकुचेशमत
 "
hlaicdojg ,"ाीडोचजळग
 ","लाीोचज
 "
hanicdor ,"ाीोंचरणध
 ","ा्ीोंचरणध
 "
bhavisg ,"भावीशिग
 ","भावीशि
 "
havyirs ,"ावयरशि
 ","ावयरशि
 "
apvr ,"ापवर
 ","ापवर
 "
anidm ,"ानदमि
 ","ादमि
 "
taykom ,"ा्यकोटम
 ","्यकोमत
 "
hanvdrejm ,"ानवीरेजमध
 ","ाव्यीरेजमणध
 "
laykr ,"ला्यकर
 ","ला्यकर
 "
lvore ,"लव्ोरे
 ","लव्हरे
 "
videw ,"व्ीेदि
 ","ाव्ीद
 "
hancd ,"डचअण
 ","चदअ
 "
uakrm ,"ाकुरम
 ","ाकुरम
 "
uapnrsg ,"ूापसंरग
 ","ूपसंर
 "
htanykdrm ,"ा्यकंरेदटमतध
 ","ा्कंरदतध
 "
htanvidores ,"ावयसोंरअतिणध़
 ","ाव्सोंरअिध
 "
hltanvirs ,"लथाव्ीसंरळ
 ","लाव्ीसंर
 "
htaycr ,"ा्यचरअत
 ","ा्यचरअत
 "
htavirs ,"ाव्ीसरशत
 ","व्ीसरशत
 "
hutanvidrs ,"थानव्हीुसंरदि
 ","ाव्हुसंदिण
 "
lavem ,"ावेमळ
 ","लावेम
 "
ltanko ,"लानकोट
 ","लाकोतण
 "
taves ,"ावीसअत
 ","वीसअत
 "
taorem ,"ाीोरमत
 ","ाीोरमत
 "
bhancs ,"भाचषण
 ","भाचषण
 "
tanog ,"ूानटतग
 ","ूात
 "
tapnirjm ,"ापन्ीरअजमत
 ",ाप्ीरअजमत 
hapykcre ,"ाप्यकचरे
 ","ाप्यकचरे
 "
ankrsm ,"ान्कसरम
 ","ाकसरम
 "
havyicdre ,"ावचरेिध
 ","ावचरेिध
 "
laces ,"लकसेऑ
 ","लसअ
 "
hlancde ,"लंचेद
 ","लंचेद
 "
tankre ,"नकरेटँ
 ","ाकेत
 "
huapne ,"ापन्हयीुंण
 ","पहीुंेण
 "
uag ,"ाआगऊ
 ","ाआ
 "
avyd ,"ावयद
 ","ायद
 "
utapirg ,"पीुरतगइ
 ","पीुरत
 "
blnoe ,"लनोेब
 ","लोेब
 "
hlapnvdoesmg ,"ूापनव्यसंेमळगढ
 ","ूलापवीसंेमध
 "
hutavki ,"ावहकीुत
 ","ावहकीुत
 "
huanksm ,"ा्कंमषउ
 ","ा्कमषउ
 "
tanco ,"न्कटॅ
 ","्कं
 "
tanvdrm ,"ाव्डंरमत
 ","ाव्ंरदमत
 "
tapnvrm ,"ापनवरमत
 ","ापवरमतण
 "
huanycdf ,"ा्यडंचफ
 ","ा्युंचउ
 "
ltacdoes ,"ल्कसडेटॉ
 ","ला्कसोे
 "
hapnrm ,"ाप्हरमण
 ","ाप्हरमण
 "
htandesm ,"न्यसेशटमध
 ","ा्संेशमतध
 "
huakreg ,"ाीुरगख
 ","ाीुर
 "
acesm ,"कीसमॅ
 ","कीसेम
 "
htapnykcdre ,"ाप्यकंचरेदत
 ","ाप्यकंचरेदत
 "
taykirem ,"ा्करेटमति
 ","ा्करेमति
 "
anirjg ,"्ंरजगइ
 ","्ंरदज
 "
hie ,"हे
 ","हीई
 "
hulapnykcr ,"लाप्युंचरफख
 ","लाप्युंचरधख
 "
hlakcr ,"ला्चरख
 ","लाचरख
 "
hanvyicrs ,"ावयंचरशि
 ","ावयचशि
 "
bhtanycdoe ,"ान्यीोंचदटब
 ","ा्यीोंचदतब
 "
adrj ,"्रदज
 ","्रज
 "
hutaicdrg ,"्ुचरदतिग
 ","ा्ुचरदति
 "
havkirej ,"ावहीरेजिख
 ","ावहीेजिख
 "
htanvycdes ,"थानव्यसंचेद
 ","ाव्यसंचेद
 "
taykd ,"ा्यकदत
 ","ा्यकदत
 "
ultayrsg ,"ला्ीुसरतग
 ","ला्ुसर
 "
iorg ,"ोरगइ
 ","ूरई
 "
htnor ,"न्हरटॉ
 ","्होरत
 "
buanidr ,"ूंरदिब
 ","ाुरदिब
 "
hulandm ,"लाुंमध
 ","लाुंमध
 "
hpnoe ,"नेफओ
 ","पंे
 "
htaykres ,"ा्यकीसरेशतख़
 ","ा्यकीसरेशतख
 "
uang ,"ानुग
 ","ाुण
 "
hvdes ,"व्ेशद
 ","व्ेदष
 "
bhuanc ,"ानकुब
 ","ाुचब
 "
ltapkr ,"लाप्करट
 ","ाप्करत
 "
hapnvkidres ,"ापव्कींरेदष
 ","ापव्कंरेदिष
 "
hapvidoresw ,"ूापव्ीरेशद
 ",ूापव्ीरेशद 
bani ,"ानिब
 ","ायिब
 "
htapniore ,"पनहीोरति
 ","पहीोरतिण
 "
bhultanykesm ,"भा्यकीुसंेठमळ
 ","भला्यकीुसंम
 "
hlapoe ,"पीोळफ
 ","लपीो
 "
htanices ,"ा्हयंचशअतिण
 ","ाहंचेशअति
 "
laes ,"लसॅ
 ","लास
 "
ltaniores ,"लन्सरेशि
 ","ल्सरेशि
 "
htanvkores ,"ूानव्कसरेतषण
 ","ूाव्कसरेतषण
 "
hanyidrem ,"ान्यंरेमिणध
 ","ा्यंरेमिणध
 "
hlapyc ,"लापयच
 ","लापय
 "
hanyidoes ,"नयडोंेशिइ
 ","योंेशिआ
 "
bhlaveg ,"भलाविग
 ","भलावि
 "
hanykcdos ,"ा्यकसोंचशध
 ","ा्यकसोंचशध
 "
uanresf ,"नुसरेफ
 ","ाुसरेआ
 "
huapnie ,"ापन्हयीुंण
 ","ापहीुण
 "
bhlanykdremgw ,"ाव्यकंरेमळबगध
 ","लाव्यकंरेमबध
 "
layeg ,"ला्येग
 ","ला्ये
 "
htanydesm ,"थ्यसंेमध
 ","्यसंेमध
 "
bhtanvyirs ,"ाव्यीसरठिबण
 ","ाव्यीसरिबण
 "
bhavceg ,"ावचेबग
 ","ावचेब
 "
tansm ,"नसंत
 ",समत 
anrs ,"ासरण
 ","सरण
 "
htavyicrsmw ,"ाव्यचरशमति
 ","ाव्चरशमति
 "
des ,"सडि
 ","ीसध
 "
bano ,"ूानंब
 ","ूाब
 "
htanyces ,"था्यसंचे
 ","ा्यसंचेध
 "
bhulaicg ,"लाीुचबग
 ","लाीुचब
 "
htanykce ,"ा्यींचतख
 ","ा्यींचतख
 "
lanyd ,"लयडंआ
 ","लयंदआ
 "
hankicdresm ,"ा्कचरेशमिषणध
 ","ा्कचरेशदमिषण
 "
bhuand ,"ान्ुंदबध
 ","ा्ुदबध
 "
htapykdr ,"थाप्यरदतख
 ","ाप्यरदतख
 "
poe ,"पो
 ","पोे
 "
htapykores ,"ूाप्करेतष
 ","ूाप्करेतष
 "
hapnycrem ,"ाप्यंचरेमण
 ","ाप्यंचरेमण
 "
ultavis ,"लाव्ीसतउ
 ","लाव्ीसतउ
 "
utapyidrmw ,"ापव्यरदमतिउ
 ","ापव्यीुरदमत
 "
hnvioj ,"ूनविझ
 ","ूवंजि
 "
taykos ,"ा्यकसोट
 ","ा्यकसोत
 "
tpnre ,"पंरेट
 ","पंरे
 "
laviresm ,"लावीसरम
 ",लावीसरम 
badre ,"डरेब
 ","ारदिब
 "
ltane ,"ान्येळत
 ","लाेत
 "
takio ,"कोटति
 ","कोति
 "
lapvye ,"लापव्ये
 ",लापव्य 
lanosw ,"लनसॉ
 ","लावसो
 "
hacresmg ,"ा्ीसचरमग
 ","ा्ीसचरम
 "
hlayidrsm ,"ला्यीसडरमध
 ","ल्यीसरेदमध
 "
tapeq ,"पकेटॅ
 ","ापके
 "
bhand ,"नंबध
 ","ांबध
 "
htapnrs ,"ाप्रटषण
 ","ाप्रतषण
 "
ltapio ,"लपीोट
 ","ापीोत
 "
akos ,"्कसओ
 ","्कसआ
 "
anidm ,"ाींदम
 ","ाीदम
 "
avrs ,"ावसर
 ","ावसर
 "
bhtapcorsg ,"ा्सोचरटबफघ
 ","ाप्सोचरतबघ
 "
ankido ,"ूनकडआई
 ","ूकआईध
 "
andegw ,"ानवडेग
 ","ावे
 "
hpko ,"ूपख
 ","ूपख
 "
hulanks ,"ूलन्कष
 ","ूल्कष
 "
uanvirsm ,"व्युसरमण
 ","ाव्ुसरमणई
 "
htapdr ,"ाडरदतफ
 ","ारदत
 "
lair ,"लारि
 ","लारि
 "
banirw ,"ानवीरब
 ","ावीरबण
 "
hltaim ,"लथामि
 ","लाीमिध
 "
hairsm ,"ाीरशमआ
 ","ंरशिआ
 "
uansm ,"ुसमण
 ","ाुसम
 "
hutapnydem ,"ापन्यंेदमतधउ
 ","ाप्यंेदमतधउ
 "
apnvdre ,"ापनव्ंरेद
 ","ापव्ंरद
 "
hulavkicdre ,"लावकीुचरद
 ","लवकीुचरद
 "
buavrs ,"वसरब
 ","वुसरब
 "
htam ,"थाम
 ","ाम
 "
utars ,"ुसरत
 ","ुसरत
 "
htapnvidr ,"पनव्ीरतिध
 ","पव्रति
 "
pos ,"पसो
 ","ूपस
 "
hlanics ,"लन्चशि
 ","ल्सचि
 "
haykcm ,"ायकचम
 ",ायकच 
tanirj ,"न्ीरजत
 ","्ीरत
 "
hanvics ,"ानवसंचि
 ","ावसचि
 "
bhltanidrm ,"लन्ीरटमिबध
 ","ला्ीरमतिबईध
 "
utapg ,"ाप्ुतग
 ","ाप्ुत
 "
tavmg ,"ावमतग
 ","ावमत
 "
uangw ,"वगणउ
 ","ावउ
 "
tapkrj ,"ाप्करजत
 ","ाप्करजत
 "
htankcres ,"ायकंचरेशत़
 ","ाकींचरेशत
 "
ayds ,"ा्यसड
 ","ा्यसद
 "
ulanydoejm ,"ा्युडोेजमळण
 ","ा्युोेजमण
 "
tanrs ,"ान्संरअत
 ","ा्संरअत
 "
bhtaiogw ,"भावीोतग
 ","भावीोत
 "
htavyces ,"थाव्यसचे
 ","ाव्यसचे
 "
bioresm ,"्ीसोरेमब
 ","्यसोरेमिब
 "
hapr ,"ारफ
 ","ाघ
 "
lanicre ,"लान्यसरि
 ","ल्यरि
 "
lane ,"लनॅई
 ","लाई
 "
lapnors ,"लपन्सर
 ","लापसोर
 "
hacdeg ,"ीचदअग
 ","ाीचअ
 "
bhltavyirg ,"लाव्यरतिबघ
 ","लाव्यरतिबघ
 "
avykr ,"ाव्यकर
 ","ाव्यकर
 "
hltanidsmgf ,"लान्ीसअमतिगणफध
 ","ला्ीसंअमतिधघ
 "
hlanyicrsg ,"ला्हयीसंचरग
 ","ला्हयीसंचर
 "
hapdres ,"प्रेशद
 ","प्रेशद
 "
bai ,"ीबॉ
 ","ा्ीब
 "
hutanvdorsm ,"ूानव्रशदमतधृ
 ","ूाव्शदमतधृ
 "
largw ,"लावरग
 ",लावर 
hanicej ,"ानंचेजै
 ",ांचेज 
utavre ,"व्ीतआृ
 ","व्ीतआृ
 "
tanicor ,"नकोरेट
 ","कोरे
 "
tndew ,"वडंेट
 ","व्ंेद
 "
ankoesg ,"ावकसेग
 ","ावकसे
 "
aneg ,"ानींग
 ","ाीं
 "
barsq ,"्कसरबॉ
 ","ासब
 "
uorsm ,"ूरशम
 ","ूुसरम
 "
uanymg ,"ा्युंमग
 ","ा्युंजम
 "
uloz ,"ूलुझ
 ","ूल
 "
haykrs ,"ा्हयकसर
 ","ा्हयकसर
 "
voreg ,"व्होरग
 ",व्होर 
hlapndor ,"ल्डरफॉँ
 ","ल्ोंर
 "
htorw ,"थव्र
 ","व्र
 "
hltapice ,"लापीचेट
 ","ापीचेत
 "
hapnycdresm ,"ाप्यसडंचरेमण
 ","ाप्संचरेदम
 "
hapkrs ,"ाप्करश
 ","ाप्करश
 "
htapyce ,"थाप्यचे
 ","ाप्यचे
 "
hutm ,"ूठम
 ","ुमध
 "
badoeg ,"ाोदबगई
 ","ाोदबई
 "
ltncor ,"ल्कोंरट
 ","ल्कोंर
 "
hlaices ,"ाीसचेळ
 ","लाीसचे
 "
hanidresm ,"्यींरेशमणध
 ","्ींरेशमणध
 "
bhlanyco ,"ला्योचबण
 ","ला्योचबण
 "
hanvycrj ,"ानव्यचरज
 ","ाव्यचजण
 "
ultapnd ,"ूापनडळत
 ","ूलपद
 "
htanykcres ,"ा्यकींचरेशत़
 ","ा्यकींचरेशत
 "
huanco ,"ानहचौ
 ","ूाहच
 "
uapkr ,"ापकृ
 ","ापकृ
 "
hanvdre ,"व्हडंरे
 ","ाव्हंरे
 "
bhtanidresgw ,"भाव्ीसंरदतिणघ
 ","भाव्संरदतिघ
 "
huankrs ,"ा्कषणृ
 ","ा्कषणृ
 "
huanresgw ,"व्रेशषणघृ
 ","व्रेशषणघृ
 "
bhuanv ,"भानवुअ
 ",भावुअ 
lidesf ,"ल्सडिफ
 ","ला्यसज
 "
htanvicdes ,"थानव्ीसचेद
 ","ाव्ीसंचेद
 "
tanyiores ,"न्ीसरेशट
 ",व्ीसरेश 
taykor ,"यकोरत
 ","यकरत
 "
bltyire ,"ल्ीरटिब
 ","ल्ीरिब
 "
hanicdog ,"ाहीोंचदघ
 ","ाहीोंचदघ
 "
huairs ,"ायरशि
 ","ा्युरशि
 "
uanrjg ,"ान्ुरजग
 ","ाुरज
 "
blarej ,"ीरजळब
 ","ला्ीरब
 "
hutapyiosg ,"ापयीसोंठगउ
 ","ाप्यीसोउ
 "
htanidrsw ,"ाव्संरदतिध
 ","ाव्संरदतिध
 "
tapnie ,"ापन्यंटिण
 ","ाप्ंेिण
 "
harew ,"ावहरि
 ","वहीर
 "
bkores ,"्कसरबॉ
 ","कसरब
 "
tapvr ,"ापवरत
 ","ापवरत
 "
uakes ,"कसेउ
 ","कसेउ
 "
ankore ,"ानयकोरेि
 ","ायकोरेि
 "
htayicor ,"ा्यीुचरत
 ","ूा्यीचरत
 "
hayirs ,"ायरशि
 ","ायरशि
 "
utakidoj ,"कीुडोजत
 ","ाकीुोजत
 "
havyicr ,"ाव्हयचरि
 ","ाव्हयचरि
 "
bham ,"ाहमब
 ","ाहमब
 "
uydsz ,"ू्यसडझ
 ","्यसजि
 "
lapnykdrej ,"लाप्यकडंरेज
 ","लाप्यकंरेज
 "
hanirsw ,"ानवहींरशि
 ","ावहींरशि
 "
ncoes ,"न्कसोे
 ","्कसोे
 "
hlanvyc ,"लाव्यचण
 ","लाव्यचण
 "
pvor ,"पव्ोर
 ","पव्होर
 "
arsm ,"ासरमआ
 ","ासरअम
 "
huankice ,"ा्यकुंचइछ
 ",ा्कुंच 
hlavkie ,"लावीेख
 ","लावीेख
 "
undem ,"ूंेदम
 ","ूंेदम
 "
huanires ,"ानहीुरेश
 ",हीुरेश 
hlavics ,"लावीसच
 ","ावीसच
 "
htavies ,"व्येशटिष़ै
 ","व्ेशिष
 "
haykcrm ,"ा्यकचरम
 ","ा्यकचरम
 "
tanyko ,"ा्यकोतण
 ","ा्यकों
 "
ltavir ,"वरळति
 ","लावरति
 "
htaprs ,"थाप्सर
 ","ाप्सर
 "
hutarm ,"ूथारम
 ","ाुम
 "
hakrs ,"्करशॅ
 ","ा्करश
 "
hutapnydrem ,"ाप्युंरेमतध
 ","ाप्युंरेमतध
 "
bharesj ,"ाीरेशजब
 ","ारेशजब
 "
tapyke ,"पकेटॅ
 ","प्यकेत
 "
lane ,"लाेआण
 ","लाेआण
 "
hanykcdrj ,"ा्यडंचरखझ
 ","भा्यंचरख
 "
uandrs ,"ुसंरद
 ","ुसंरद
 "
utpcref ,"प्करेटफ
 ","प्कर
 "
laireg ,"लायरजि
 ","लायरेि
 "
hanr ,"ाहरण
 ",ाहरण 
htakce ,"ाचेतख
 ","ाेतख
 "
hlavicdg ,"लावीडचग
 ","लावीच
 "
and ,"नंदआ
 ","ंदअ
 "
htanksg ,"कसंटघ
 ","ाकसंतघ
 "
bhulaidemg ,"ाुडेमळिबघ
 ","ाुेमिबघ
 "
hultapkr ,"ूथापकरळ
 ","लाप्कुर
 "
btaidrsmg ,"ा्संरदतिबग
 ","ा्ीसंरदतिब
 "
nem ,"ेमण
 ","हेम
 "
hlankce ,"लाींचेख
 ","लाींचेख
 "
hultakem ,"लाीुमतख
 ","लीुमत
 "
bhltanyidresw ,"भलानव्यीसंरदतिबण
 ","लाव्यसंरतबण
 "
niors ,"नसरिॉ
 ","सोरि
 "
bhtanvkicdoes ,"ूनवकीसडोचतिबण
 ","ूावकीसोचतिबण
 "
hanid ,"हीडं
 ","ा्हीद
 "
takm ,"ाकटम
 ","ाकम
 "
tanykire ,"ान्यकंरेअति
 ","ा्यकंरेअति
 "
htayres ,"ा्यीसरठत
 ","ा्यीसरत
 "
bhtan ,"भानट
 ","भा
 "
utresm ,"सरटम
 ","ुसरम
 "
uaps ,"ापुस
 ","ापुस
 "
pcore ,"ूपकर
 ","पकोर
 "
htanesm ,"ाहीसंशठम
 ","ाहीसशम
 "
hlakem ,"लाेमख
 ","लाेमख
 "
hulankid ,"लीडंधखौ
 ","लींधख
 "
htaidem ,"ा्येठमिईध
 ","ा्ेमिध
 "
harez ,"ाहरेझ
 ","ाहरे
 "
hltayidorw ,"लाव्योरदतिध
 ","लाव्योरदतिध
 "
huapnykrs ,"ाप्युसरणख
 ","ाप्युसरणख
 "
bhavyig ,"भावयीिग
 ","भावयीजि
 "
lavy ,"लावय
 ","लावय
 "
htancre ,"ान्यंचरत
 ","ायंचरेत
 "
hapykicre ,"ाप्यकचरेि
 ","ाप्यकचरेि
 "
bhapnir ,"भपीरण
 ","भापीरण
 "
ltai ,"लेट
 ","लेत
 "
bhavy ,"भावहय
 ","भवहय
 "
bhtanoesg ,"ासोेशतबगण
 ","ासोेशतबण
 "
nkides ,"्कसडंेइ
 ","्कसंजिआ
 "
aomg ,"ाोमग
 ","ाोम
 "
byoresm ,"्ीसोरेमब
 ","ीसोरमब
 "
hadoreg ,"वरेदघ
 ","यरेदघ
 "
lanvyij ,"लानवयजि
 ","लावयंजि
 "
hanvycw ,"ाव्यंचअ
 ","ाव्यचअ
 "
btankireg ,"ान्कीरेतबग
 ","ा्कीरेतब
 "
bhtaycre ,"भा्यीचरत
 ","भा्यीचत
 "
bhandes ,"ानहेशदब
 ","ाहेशदब
 "
bhtapnicoes ,"ापन्ीचेशतब
 ","प्ोचेशतब
 "
ankir ,"्करिण
 ","्करि
 "
btaesm ,"ाीसमतब
 ","ीसमब
 "
harsm ,"ा्रशम
 ","्रम
 "
tanvoes ,"ूनव्ीसंत
 ","ूव्ीसंत
 "
tapnrejm ,"ापन्ीरअजमत
 ","प्ीरअजम
 "
utankirs ,"ा्कुसंरति
 ","ा्कुसंरति
 "
huapycog ,"ापयोचगउ
 ","ापयोचजउ
 "
htakce ,"कीएचट
 ","कीचेत
 "
anisw ,"ानव्सइ
 ","ाव्सई
 "
htapnyirm ,"ापन्हयंरमति
 ","ाप्हयंरमति
 "
hanvyid ,"ाव्यंिध
 ","ाव्यंिध
 "
bhtai ,"भायटि
 ","भायि
 "
bhapnycoresw ,"ापव्योंचरेशब
 ","ापव्योचरेशबण
 "
ulapej ,"लपुेज
 ","लपुेज
 "
bltae ,"लेटबॅ
 ","लीेतब
 "
tanyke ,"ान्यकेट
 ","ा्यकेतण
 "
tarj ,"ारजतआ
 ","ारजतआ
 "
ltapndo ,"ूापनडळत
 ","ूलापद
 "
htakic ,"ाकचटि
 ","ाकचति
 "
hlpir ,"लीरिफ
 ","लपयरि
 "
uakr ,"कुर
 ","ाकुर
 "
hlanyires ,"लान्यरेशि
 ","ला्यरेशि
 "
bhlanycd ,"ला्यंचदब
 ","ला्यंचदब
 "
bhanids ,"भानीसंद
 ","भाीसंद
 "
lapi ,"लापी
 ","लापी
 "
lavkie ,"लवकेि
 ","लवकेि
 "
utne ,"ेटणउ
 ","ेतउ
 "
lapvki ,"लपव्कि
 ","लपव्कि
 "
lapnidos ,"लपनयीसडोंिइ
 ","लाप्सोंि
 "
utanvkdreg ,"ूावकुडंरेदतगण
 ","ावकुंरेदत
 "
hanicj ,"ानचजै
 ","ांचजई
 "
tnicdog ,"नकडंशिग
 ","्कंशि
 "
tapnkis ,"ापन्कीसति
 ","ाप्कीसति
 "
htanicres ,"ा्यीसंचरठिइणछ़
 ","ाीसंचरिई
 "
hankdoejw ,"ूानवहकीडंज
 ","ूावहकींज
 "
utrem ,"्ीुरमत
 ","्ीुरमत
 "
htanvidore ,"ाव्योरठतिणध
 ","ाव्ोरिध
 "
lioj ,"लीोज
 ","लीोज
 "
takir ,"ा्करति
 ","ा्करति
 "
haycdrew ,"ाव्यीचरदढ
 ","ाव्यीचरदध
 "
bhanyoesg ,"नयेशबगॉ
 ","योंेशब
 "
bhaykicresj ,"भा्यकचरेजिष
 ","भा्यकचरजिष
 "
utapnvkrs ,"ापनव्कुसरत
 ","ूापव्कसंरत
 "
apyorg ,"प्योरग
 ","प्योर
 "
apnkor ,"ूाप्करण
 ","ूाप्करण
 "
lanires ,"लनीसरि
 ","ाीसरि
 "
tapi ,"ापयति
 ","ापयति
 "
bhuakdj ,"भाकुदज
 ","भाुदज
 "
arsw ,"ावसर
 ","ावसर
 "
ankiej ,"कंेजिण
 ","ाकंेजि
 "
bhacdore ,"ा्ीडोचरब
 ","ा्ीोचरब
 "
tanyiors ,"न्ीसरेशट
 ","्सरेश
 "
tapke ,"पकेटॅ
 ","पकीत
 "
htanm ,"ा्हमतण
 ","ा्हमतण
 "
hankdoremg ,"्यकोरेमगणध
 ","्कोंरेमध
 "
hutapnykorsm ,"ूापन्युसंरमतख
 ","ूाप्युसंरमतख
 "
laem ,"लेम
 ","लाम
 "
hakids ,"्कीअषध
 ","्कअिषध
 "
larj ,"लारजआ
 ","लारजआ
 "
htapkdes ,"ाप्कीेदतषध
 ","ाप्कीेदतषध
 "
htankirsg ,"ानकीसंरठिग
 ","ाकीसंि
 "
anke ,"ानकी
 ","ाकीण
 "
ltavye ,"ावयेळत
 ","ावयेत
 "
hutavicdre ,"व्ीुचरेदत
 ",वीुचरदत 
tim ,"मति
 ","मति
 "
buandorg ,"ाुडोंरबग
 ","ाुोंरदब
 "
utapnvs ,"ूापनव्सत
 ","ूापव्ुसत
 "
barem ,"्रमब
 ","ारमब
 "
htanvrs ,"ानव्ंरतष
 ","ाव्ंरतष
 "
htanicejm ,"नीचजमति
 ","ीचजमति
 "
ltanidem ,"लानीदमतै
 ","लादमत
 "
hande ,"हीडं
 ","हींद
 "
bas ,"ासब
 ","ासब
 "
huanmf ,"नहमॅफ
 ","्हुम
 "
htnicres ,"न्कसरेटि
 ","्कसरेि
 "
pyre ,"पीरे
 ","पीरे
 "
bhaykdesm ,"ा्यकसेमबध
 ","ा्यकसमध
 "
badg ,"ाडबग
 ","ाब
 "
utare ,"ारेतउ
 ","रेतउ
 "
hanysg ,"ायंशघ
 ","यसंघ
 "
nidreg ,"ीडंरिग
 ","्ंरि
 "
ltanks ,"ाकसंटळ
 ","लाकस
 "
anvkr ,"ानवकर
 ","ावकर
 "
hlapnycdrem ,"लाप्यडचरेमण
 ","लाप्ीचरेदम
 "
hapkresj ,"ासरेजफख
 ",ासरेजख 
havyirs ,"ावयरिष
 ","ावयरिष
 "
hutapvirs ,"ूापव्हीसरत
 ","ापव्हीुसरत
 "
hlapykies ,"लाप्हकीेिष
 ","लाप्हकीिष
 "
hanyicdrm ,"ा्यींचरमिध
 ","ा्यींचरमिध
 "
huanirs ,"नयरशि
 ","ायुरशि
 "
baidrf ,"ारदिबफ
 ","ाीरदब
 "
aemz ,"ाेमझ
 ","ाेजम
 "
lavis ,"लावीस
 ","लावीस
 "
anres ,"नीसर
 ","ीसर
 "
hulancm ,"लाुंचम
 ","लाुचम
 "
htanydesm ,"न्यसेशटमध
 ","ा्यसंेशमतध
 "
ltapio ,"लापीोटत
 ","लापीोत
 "
hltankresw ,"थाव्कसंरेळत
 ","ाव्कसंरेत
 "
hakdrg ,"ाकडरघ
 ","ाकरदघ
 "
bnorw ,"ान्रबऊ
 ","व्होरब
 "
htapyo ,"ूापहयत
 ","ापहयोत
 "
avrm ,"ाव्रम
 ","ाव्रम
 "
huarj ,"ाुरझ
 ","ाुरज
 "
bhuande ,"ान्ीुंदबध
 ","ाीुंबध
 "
haycrs ,"ा्हयसचर
 ","ाहयसचर
 "
asj ,"ासज
 ","सज
 "
htapnew ,"ापवेठण
 ","ापवेण
 "
bhuce ,"भचेउ
 ","भचेउ
 "
htadrs ,"थरशद
 ","ारशद
 "
