uag ,"ाआगऊ
 ","ाआग
 "
avyd ,"ावयद
 ","ावयद
 "
utapirg ,"पीुरतगइ
 ","पीुरतगइ
 "
blnoe ,"लनोेब
 ","लनोेब
 "
hlapnvdoesmg ,"ूापनव्यसंेमळगढ
 ",ूलापनवंमगढ 
hutavki ,"ावहकीुत
 ","ावहकीुत
 "
huanksm ,"ा्कंमषउ
 ","ा्कंमषउ
 "
tanco ,"न्कटॅ
 ","न्कटॉ
 "
tanvdrm ,"ाव्डंरमत
 ","ाव्ंरदमत
 "
tapnvrm ,"ापनवरमत
 ","ापवरमत
 "
huanycdf ,"ा्यडंचफ
 ","ा्युडंचफ
 "
ltacdoes ,"ल्कसडेटॉ
 ",ल्कसडेटॉ 
hapnrm ,"ाप्हरमण
 ","ाप्हरमण
 "
htandesm ,"न्यसेशटमध
 ","ा्संेशटमध
 "
huakreg ,"ाीुरगख
 ","ाहीुरग
 "
acesm ,"कीसमॅ
 ","कसेम
 "
htapnykcdre ,"ाप्यकंचरेदत
 ","ाप्यकंचरेद
 "
taykirem ,"ा्करेटमति
 ","्करेमति
 "
anirjg ,"्ंरजगइ
 ","ांरजगइ
 "
hie ,"हे
 ",हेई 
hulapnykcr ,"लाप्युंचरफख
 ","लाप्युंचरफख
 "
hlakcr ,"ला्चरख
 ",ाचरख 
hanvyicrs ,"ावयंचरशि
 ","ावंरशि
 "
bhtanycdoe ,"ान्यीोंचदटब
 ","ान्यीोंचदटब
 "
adrj ,"्रदज
 ","ा्डरज
 "
hutaicdrg ,"्ुचरदतिग
 ","ा्ुचरदतिग
 "
havkirej ,"ावहीरेजिख
 ","ावहीरेजिख
 "
htanvycdes ,"थानव्यसंचेद
 ","थानव्यसंचेद
 "
taykd ,"ा्यकदत
 ","ा्यकदत
 "
ultayrsg ,"ला्ीुसरतग
 ","लाीुसरटग
 "
iorg ,"ोरगइ
 ","ूरगइ
 "
htnor ,"न्हरटॉ
 ","न्होरट
 "
buanidr ,"ूंरदिब
 ","ाुडरिब
 "
hulandm ,"लाुंमध
 ","लाुंमध
 "
hpnoe ,"नेफओ
 ","नेफओ
 "
htaykres ,"ा्यकीसरेशतख़
 ","ा्यकीसरेशतख
 "
uang ,"ानुग
 ","ाुगण
 "
hvdes ,"व्ेशद
 ","व्ेशद
 "
bhuanc ,"ानकुब
 ","नुचब
 "
ltapkr ,"लाप्करट
 ","ाप्करत
 "
hapnvkidres ,"ापव्कींरेदष
 ","ापव्कंरेदषृ
 "
hapvidoresw ,"ूापव्ीरेशद
 ","ूापव्ीरेशद
 "
bani ,"ानिब
 ","ानिब
 "
htapniore ,"पनहीोरति
 ","ापहीोरतिण
 "
bhultanykesm ,"भा्यकीुसंेठमळ
 ","भला्यकीुसंेठम
 "
hlapoe ,"पीोळफ
 ","लपीोफ
 "
htanices ,"ा्हयंचशअतिण
 ","ानहंचेशअति
 "
laes ,"लसॅ
 ","लएसै
 "
ltaniores ,"लन्सरेशि
 ",लन्सरेश 
htanvkores ,"ूानव्कसरेतषण
 ","ूानव्कसरेतष
 "
hanyidrem ,"ान्यंरेमिणध
 ","ान्यंरेमिणध
 "
hlapyc ,"लापयच
 ",लापयच 
hanyidoes ,"नयडोंेशिइ
 ",ानयडोंशिइ 
bhlaveg ,"भलाविग
 ","भलावीग
 "
hanykcdos ,"ा्यकसोंचशध
 ","ा्यकसोंचशध
 "
uanresf ,"नुसरेफ
 ","ानुसरेफ
 "
huapnie ,"ापन्हयीुंण
 ","ापनहयीुे
 "
bhlanykdremgw ,"ाव्यकंरेमळबगध
 ","लाव्यकंरेमबगध
 "
layeg ,"ला्येग
 ","ला्येग
 "
htanydesm ,"थ्यसंेमध
 ","थ्यसंेमध
 "
bhtanvyirs ,"ाव्यीसरठिबण
 ","ावयीसरठिबण
 "
bhavceg ,"ावचेबग
 ","ावचेबग
 "
tansm ,"नसंत
 ",ान्मत 
anrs ,"ासरण
 ","ासर
 "
htavyicrsmw ,"ाव्यचरशमति
 ","ाव्यचरशमति
 "
des ,"सडि
 ","ीसड
 "
bano ,"ूानंब
 ","ूानब
 "
htanyces ,"था्यसंचे
 ","था्यसंचे
 "
bhulaicg ,"लाीुचबग
 ","लाीुचबग
 "
htanykce ,"ा्यींचतख
 ","ा्यींचतख
 "
lanyd ,"लयडंआ
 ","लयंदआ
 "
hankicdresm ,"ा्कचरेशमिषणध
 ","ा्कचरेशदमिषण
 "
bhuand ,"ान्ुंदबध
 ","ान्ुदबध
 "
htapykdr ,"थाप्यरदतख
 ","थाप्यरदतख
 "
poe ,"पो
 ","पोे
 "
htapykores ,"ूाप्करेतष
 ","ूाप्करेतष
 "
hapnycrem ,"ाप्यंचरेमण
 ","ाप्यंचरेमण
 "
ultavis ,"लाव्ीसतउ
 ","लाव्सतउ
 "
utapyidrmw ,"ापव्यरदमतिउ
 ","ापव्युरदमत
 "
hnvioj ,"ूनविझ
 ","ूनवजि
 "
taykos ,"ा्यकसोट
 ","ायकसोट
 "
tpnre ,"पंरेट
 ","पंरेट
 "
laviresm ,"लावीसरम
 ",लवीसरम 
badre ,"डरेब
 ","ाीरदब
 "
ltane ,"ान्येळत
 ","लनेळत
 "
takio ,"कोटति
 ","कोटि
 "
lapvye ,"लापव्ये
 ","लाव्ये
 "
lanosw ,"लनसॉ
 ","लानस
 "
hacresmg ,"ा्ीसचरमग
 ","ा्ीसचरम
 "
hlayidrsm ,"ला्यीसडरमध
 ","ल्यसरेमध
 "
tapeq ,"पकेटॅ
 ","पकेत
 "
bhand ,"नंबध
 ",नंबध 
htapnrs ,"ाप्रटषण
 ",ाप्रटषण 
ltapio ,"लपीोट
 ","ापीोट
 "
akos ,"्कसओ
 ","्कसआ
 "
anidm ,"ाींदम
 ","ाीडंम
 "
avrs ,"ावसर
 ","ावसर
 "
bhtapcorsg ,"ा्सोचरटबफघ
 ","ासोचरटबफघ
 "
ankido ,"ूनकडआई
 ","ूनकडआई
 "
andegw ,"ानवडेग
 ","ानवडेग
 "
hpko ,"ूपख
 ","ूपख
 "
hulanks ,"ूलन्कष
 ","लन्कुष
 "
uanvirsm ,"व्युसरमण
 ",ाव्ुसरमणई 
htapdr ,"ाडरदतफ
 ","ाडरदतफ
 "
lair ,"लारि
 ","लारि
 "
banirw ,"ानवीरब
 ",ावीरब 
hltaim ,"लथामि
 ","लथामि
 "
hairsm ,"ाीरशमआ
 ","रशमआ
 "
uansm ,"ुसमण
 ","ानुसम
 "
hutapnydem ,"ापन्यंेदमतधउ
 ","ापन्येदमतधउ
 "
apnvdre ,"ापनव्ंरेद
 ","ापनव्ंरेद
 "
hulavkicdre ,"लावकीुचरद
 ","लवकीुचरद
 "
buavrs ,"वसरब
 ",वुसरब 
htam ,"थाम
 ","ाठम
 "
utars ,"ुसरत
 ","ुसरत
 "
htapnvidr ,"पनव्ीरतिध
 ","ापनव्रतिध
 "
pos ,"पसो
 ","ूपस
 "
hlanics ,"लन्चशि
 ","ानसचि
 "
haykcm ,"ायकचम
 ","ायकचम
 "
tanirj ,"न्ीरजत
 ",न्ीरजत 
hanvics ,"ानवसंचि
 ","ानवसचि
 "
bhltanidrm ,"लन्ीरटमिबध
 ","ला्ीरटमिबईध
 "
utapg ,"ाप्ुतग
 ","ाप्ुतग
 "
tavmg ,"ावमतग
 ","ामतग
 "
uangw ,"वगणउ
 ","ानवगउ
 "
tapkrj ,"ाप्करजत
 ","ाप्करजत
 "
htankcres ,"ायकंचरेशत़
 ","ाकींरेशत
 "
ayds ,"ा्यसड
 ","ा्यस
 "
ulanydoejm ,"ा्युडोेजमळण
 ","ा्युडोेजमळण
 "
tanrs ,"ान्संरअत
 ","ान्संरअत
 "
bhtaiogw ,"भावीोतग
 ","भावीोतग
 "
htavyces ,"थाव्यसचे
 ","थाव्यसचे
 "
bioresm ,"्ीसोरेमब
 ","ीसोरेमिई
 "
hapr ,"ारफ
 ","रफ
 "
lanicre ,"लान्यसरि
 ","लनसरेि
 "
lane ,"लनॅई
 ","लाऐ
 "
lapnors ,"लपन्सर
 ","लापनसोर
 "
hacdeg ,"ीचदअग
 ","ीडचग
 "
bhltavyirg ,"लाव्यरतिबघ
 ","लाव्यरतिबघ
 "
avykr ,"ाव्यकर
 ","ाव्यकर
 "
hltanidsmgf ,"लान्ीसअमतिगणफध
 ",ल्ींअमतिफधघ 
hlanyicrsg ,"ला्हयीसंचरग
 ","लाहयीसंचरग
 "
hapdres ,"प्रेशद
 ","प्रेशद
 "
bai ,"ीबॉ
 ",ीब 
hutanvdorsm ,"ूानव्रशदमतधृ
 ","ूानव्रशदमतधृ
 "
largw ,"लावरग
 ","लावरग
 "
hanicej ,"ानंचेजै
 ","ानंचेजै
 "
utavre ,"व्ीतआृ
 ","व्ीतआृ
 "
tanicor ,"नकोरेट
 ","नकोरेट
 "
tndew ,"वडंेट
 ",व्डंेट 
ankoesg ,"ावकसेग
 ","ानकसेग
 "
aneg ,"ानींग
 ","ानीं
 "
barsq ,"्कसरबॉ
 ","ासरब
 "
uorsm ,"ूरशम
 ","ूुसरम
 "
uanymg ,"ा्युंमग
 ","ा्युंमग
 "
uloz ,"ूलुझ
 ","ूलुझ
 "
haykrs ,"ा्हयकसर
 ","ा्हयकसर
 "
voreg ,"व्होरग
 ","व्होरग
 "
hlapndor ,"ल्डरफॉँ
 ","ाडोर
 "
htorw ,"थव्र
 ","थव्ोर
 "
hltapice ,"लापीचेट
 ",ापीेटत 
hapnycdresm ,"ाप्यसडंचरेमण
 ","ापन्ीसडचरेम
 "
hapkrs ,"ाप्करश
 ","ाप्करश
 "
htapyce ,"थाप्यचे
 ","ाप्यचेठ
 "
hutm ,"ूठम
 ","ुठम
 "
badoeg ,"ाोदबगई
 ","ाडोगई
 "
ltncor ,"ल्कोंरट
 ",्करॉ 
hlaices ,"ाीसचेळ
 ","लासचे
 "
hanidresm ,"्यींरेशमणध
 ","्ींरेशमणध
 "
bhlanyco ,"ला्योचबण
 ","ला्योचबण
 "
hanvycrj ,"ानव्यचरज
 ","ानव्यचरज
 "
ultapnd ,"ूापनडळत
 ","ूपनडळत
 "
htanykcres ,"ा्यकींचरेशत़
 ","ा्यकींचरेशत
 "
huanco ,"ानहचौ
 ","ूनहच
 "
uapkr ,"ापकृ
 ","ापकृ
 "
hanvdre ,"व्हडंरे
 ","व्हंरेद
 "
bhtanidresgw ,"भाव्ीसंरदतिणघ
 ","भानव्ीसंरदतिघ
 "
huankrs ,"ा्कषणृ
 ","ा्कषणृ
 "
huanresgw ,"व्रेशषणघृ
 ","नव्रेशघृ
 "
bhuanv ,"भानवुअ
 ","भानवुअ
 "
lidesf ,"ल्सडिफ
 ",ल्सडिफ 
htanvicdes ,"थानव्ीसचेद
 ","थाव्ीसंचेद
 "
tanyiores ,"न्ीसरेशट
 ",न्ीसरेशट 
taykor ,"यकोरत
 ","यकोर
 "
bltyire ,"ल्ीरटिब
 ","ल्ीरटिब
 "
hanicdog ,"ाहीोंचदघ
 ","ाहीोंचदघ
 "
huairs ,"ायरशि
 ","ायुरशि
 "
uanrjg ,"ान्ुरजग
 ",ानरजग 
blarej ,"ीरजळब
 ","ला्ीजब
 "
hutapyiosg ,"ापयीसोंठगउ
 ","ाप्ीसोठगउ
 "
htanidrsw ,"ाव्संरदतिध
 ","ाव्संरदतिध
 "
tapnie ,"ापन्यंटिण
 ","ापन्ंअटिण
 "
harew ,"ावहरि
 ","ावहीर
 "
bkores ,"्कसरबॉ
 ","कसोरब
 "
tapvr ,"ापवरत
 ","ापवरत
 "
uakes ,"कसेउ
 ","कसेउ
 "
ankore ,"ानयकोरेि
 ",नकीोरे 
htayicor ,"ा्यीुचरत
 ","ूा्यीचरट
 "
hayirs ,"ायरशि
 ","ायरि
 "
utakidoj ,"कीुडोजत
 ","कीुडोजत
 "
havyicr ,"ाव्हयचरि
 ","ाव्हयचरि
 "
bham ,"ाहमब
 ",ाहमब 
uydsz ,"ू्यसडझ
 ","युसिझ
 "
lapnykdrej ,"लाप्यकडंरेज
 ","ला्यकडंरेज
 "
hanirsw ,"ानवहींरशि
 ","ानवींरशि
 "
ncoes ,"न्कसोे
 ","न्कसोे
 "
hlanvyc ,"लाव्यचण
 ","लाव्यचण
 "
pvor ,"पव्ोर
 ",पव्होर 
arsm ,"ासरमआ
 ",सरअम 
huankice ,"ा्यकुंचइछ
 ","ा्कीुंचइ
 "
hlavkie ,"लावीेख
 ","लावीेख
 "
undem ,"ूंेदम
 ","ुंेदम
 "
huanires ,"ानहीुरेश
 ","ानहीुरेश
 "
hlavics ,"लावीसच
 ",लाीसच 
htavies ,"व्येशटिष़ै
 ","व्ेशटिषै
 "
haykcrm ,"ा्यकचरम
 ","ा्यकचरम
 "
tanyko ,"ा्यकोतण
 ","ा्यकों
 "
ltavir ,"वरळति
 ","ावरति
 "
htaprs ,"थाप्सर
 ","ाप्रठ
 "
hutarm ,"ूथारम
 ","रठम
 "
hakrs ,"्करशॅ
 ","ा्करश
 "
hutapnydrem ,"ाप्युंरेमतध
 ","ाप्युंरेमतध
 "
bharesj ,"ाीरेशजब
 ","ाीरेशजब
 "
tapyke ,"पकेटॅ
 ","ाप्यकेत
 "
lane ,"लाेआण
 ","लानेआ
 "
hanykcdrj ,"ा्यडंचरखझ
 ","ा्यडंचरखझ
 "
uandrs ,"ुसंरद
 ",ाुसंरद 
utpcref ,"प्करेटफ
 ","ूप्करेटफ
 "
laireg ,"लायरजि
 ","लरेिग
 "
hanr ,"ाहरण
 ","ाहर
 "
htakce ,"ाचेतख
 ","ाचेतख
 "
hlavicdg ,"लावीडचग
 ","लावीडचग
 "
and ,"नंदआ
 ","नंदआ
 "
htanksg ,"कसंटघ
 ","ाकसंटघ
 "
bhulaidemg ,"ाुडेमळिबघ
 ","ाुडेमिबघ
 "
hultapkr ,"ूथापकरळ
 ",लाप्कुर 
btaidrsmg ,"ा्संरदतिबग
 ","्संरदतबग
 "
nem ,"ेमण
 ","ेम
 "
hlankce ,"लाींचेख
 ","लाींचेख
 "
hultakem ,"लाीुमतख
 ","लाीुमतख
 "
bhltanyidresw ,"भलानव्यीसंरदतिबण
 ","भलानवींरतिब
 "
niors ,"नसरिॉ
 ","नसोरि
 "
bhtanvkicdoes ,"ूनवकीसडोचतिबण
 ","ूनवकीसडोचतिब
 "
hanid ,"हीडं
 ","हीं
 "
takm ,"ाकटम
 ","ाकटम
 "
tanykire ,"ान्यकंरेअति
 ","ान्यकंरेअति
 "
htayres ,"ा्यीसरठत
 ","ा्यीसरठत
 "
bhtan ,"भानट
 ","भानै
 "
utresm ,"सरटम
 ","सरटम
 "
uaps ,"ापुस
 ",पुस 
pcore ,"ूपकर
 ","पकरॉ
 "
htanesm ,"ाहीसंशठम
 ","ाहीसंशठम
 "
hlakem ,"लाेमख
 ","लाेमख
 "
hulankid ,"लीडंधखौ
 ","लाीडंधख
 "
htaidem ,"ा्येठमिईध
 ","ा्ठमिईध
 "
harez ,"ाहरेझ
 ","ाहरेझ
 "
hltayidorw ,"लाव्योरदतिध
 ","लाव्योरदतिध
 "
huapnykrs ,"ाप्युसरणख
 ","ाप्युसरणख
 "
bhavyig ,"भावयीिग
 ","भावयीिग
 "
lavy ,"लावय
 ","लावय
 "
htancre ,"ान्यंचरत
 ",नंचरेत 
hapykicre ,"ाप्यकचरेि
 ","ाप्यकचरेि
 "
bhapnir ,"भपीरण
 ","भापनीर
 "
ltai ,"लेट
 ","लतै
 "
bhavy ,"भावहय
 ","भावहय
 "
bhtanoesg ,"ासोेशतबगण
 ","ासोेशतबगण
 "
nkides ,"्कसडंेइ
 ","्कीसडंइ
 "
aomg ,"ाोमग
 ",ाोमग 
byoresm ,"्ीसोरेमब
 ","ीसोरम
 "
hadoreg ,"वरेदघ
 ","रेदघ
 "
lanvyij ,"लानवयजि
 ",लावयंजि 
hanvycw ,"ाव्यंचअ
 ","ाव्यंचअ
 "
btankireg ,"ान्कीरेतबग
 ","ान्कीरेबग
 "
bhtaycre ,"भा्यीचरत
 ","भा्यीचरत
 "
bhandes ,"ानहेशदब
 ",ानहेशदब 
bhtapnicoes ,"ापन्ीचेशतब
 ",ापनीेतिब 
ankir ,"्करिण
 ","्करि
 "
btaesm ,"ाीसमतब
 ",ीसमतब 
harsm ,"ा्रशम
 ","ा्रमष
 "
tanvoes ,"ूनव्ीसंत
 ","ूनव्ीसत
 "
tapnrejm ,"ापन्ीरअजमत
 ",पन्रअजमि 
utankirs ,"ा्कुसंरति
 ","्कुसंरति
 "
huapycog ,"ापयोचगउ
 ","ाप्योचगउ
 "
htakce ,"कीएचट
 ",ाकीएच 
anisw ,"ानव्सइ
 ","नव्सै
 "
htapnyirm ,"ापन्हयंरमति
 ","ापन्हयंरमति
 "
hanvyid ,"ाव्यंिध
 ","ाव्यंिध
 "
bhtai ,"भायटि
 ","भायति
 "
bhapnycoresw ,"ापव्योंचरेशब
 ","ापवयोंचरेशब
 "
ulapej ,"लपुेज
 ","लपुेज
 "
bltae ,"लेटबॅ
 ","लीतब
 "
tanyke ,"ान्यकेट
 ","ा्यकेतण
 "
tarj ,"ारजतआ
 ","ारजआ
 "
ltapndo ,"ूापनडळत
 ","ूपनडळत
 "
htakic ,"ाकचटि
 ","ाकचति
 "
hlpir ,"लीरिफ
 ","परिइ
 "
uakr ,"कुर
 ","ूकर
 "
hlanyires ,"लान्यरेशि
 ","लान्यरेशि
 "
bhlanycd ,"ला्यंचदब
 ","ला्यंचदब
 "
bhanids ,"भानीसंद
 ","भानीसंद
 "
lapi ,"लापी
 ","लापी
 "
lavkie ,"लवकेि
 ","लवकेि
 "
utne ,"ेटणउ
 ","ेटउ
 "
lapvki ,"लपव्कि
 ","लपव्कि
 "
lapnidos ,"लपनयीसडोंिइ
 ","ापनयीसडोंिइ
 "
utanvkdreg ,"ूावकुडंरेदतगण
 ","ावकुडंरेदतग
 "
hanicj ,"ानचजै
 ","ांचजै
 "
tnicdog ,"नकडंशिग
 ","न्कडशिॉ
 "
tapnkis ,"ापन्कीसति
 ",ाप्कीसति 
htanicres ,"ा्यीसंचरठिइणछ़
 ","ानीएसचरठि
 "
hankdoejw ,"ूानवहकीडंज
 ","ूानवहकीज
 "
utrem ,"्ीुरमत
 ","्ीुरमत
 "
htanvidore ,"ाव्योरठतिणध
 ","थाव्ीोरतिणध
 "
lioj ,"लीोज
 ","लीोज
 "
takir ,"ा्करति
 ","ाकरति
 "
haycdrew ,"ाव्यीचरदढ
 ","ाव्यीचरदध
 "
bhanyoesg ,"नयेशबगॉ
 ","ोंेशबग
 "
bhaykicresj ,"भा्यकचरेजिष
 ","भा्यकचरेजिष
 "
utapnvkrs ,"ापनव्कुसरत
 ","ापनव्कुसरत
 "
apyorg ,"प्योरग
 ","प्योरग
 "
apnkor ,"ूाप्करण
 ",ूाप्करण 
lanires ,"लनीसरि
 ","लानीसरि
 "
tapi ,"ापयति
 ",ापयट 
bhuakdj ,"भाकुदज
 ","भाकुदज
 "
arsw ,"ावसर
 ","ावसर
 "
ankiej ,"कंेजिण
 ","ानकंेजि
 "
bhacdore ,"ा्ीडोचरब
 ","ा्ीडोचरब
 "
tanyiors ,"न्ीसरेशट
 ","न्ीसेशट
 "
tapke ,"पकेटॅ
 ","पकेत
 "
htanm ,"ा्हमतण
 ","ान्हमत
 "
hankdoremg ,"्यकोरेमगणध
 ","्कोरेमगध
 "
hutapnykorsm ,"ूापन्युसंरमतख
 ","ूापन्युसंरमतख
 "
laem ,"लेम
 ","ाीम
 "
hakids ,"्कीअषध
 ","्कअिषध
 "
larj ,"लारजआ
 ","लारजआ
 "
htapkdes ,"ाप्कीेदतषध
 ","ाप्कीेदतषध
 "
htankirsg ,"ानकीसंरठिग
 ","ानकीसंरठिग
 "
anke ,"ानकी
 ","ानकी
 "
ltavye ,"ावयेळत
 ","लावयेत
 "
hutavicdre ,"व्ीुचरेदत
 ","व्ीुचरदत
 "
tim ,"मति
 ","मति
 "
buandorg ,"ाुडोंरबग
 ","ाुडोंरबग
 "
utapnvs ,"ूापनव्सत
 ","ूापनव्ुसत
 "
barem ,"्रमब
 ","रमब
 "
htanvrs ,"ानव्ंरतष
 ","ानव्ंरतष
 "
htanicejm ,"नीचजमति
 ","नीचजमति
 "
ltanidem ,"लानीदमतै
 ","लानीदमै
 "
hande ,"हीडं
 ","हीडं
 "
bas ,"ासब
 ","ासब
 "
huanmf ,"नहमॅफ
 ","हमफ
 "
htnicres ,"न्कसरेटि
 ","न्कसरेटि
 "
pyre ,"पीरे
 ","पयीर
 "
bhaykdesm ,"ा्यकसेमबध
 ","ा्यकसेमध
 "
badg ,"ाडबग
 ",ाडबग 
utare ,"ारेतउ
 ","रेतउ
 "
hanysg ,"ायंशघ
 ","ायसंघ
 "
nidreg ,"ीडंरिग
 ","डंरिग
 "
ltanks ,"ाकसंटळ
 ","लाकसंट
 "
anvkr ,"ानवकर
 ","नवकर
 "
hlapnycdrem ,"लाप्यडचरेमण
 ","लापन्चरेदम
 "
hapkresj ,"ासरेजफख
 ","ासरेजख
 "
havyirs ,"ावयरिष
 ","वयरिष
 "
hutapvirs ,"ूापव्हीसरत
 ","ूापव्हीसर
 "
hlapykies ,"लाप्हकीेिष
 ","लाप्हयकीेिष
 "
hanyicdrm ,"ा्यींचरमिध
 ","ा्यींचरमिध
 "
huanirs ,"नयरशि
 ","नयुरशि
 "
baidrf ,"ारदिबफ
 ","ारदिबफ
 "
aemz ,"ाेमझ
 ","ाेमझ
 "
lavis ,"लावीस
 ",लाीस 
anres ,"नीसर
 ","नसर
 "
hulancm ,"लाुंचम
 ","लाुंचम
 "
htanydesm ,"न्यसेशटमध
 ","ा्यसंेशटमध
 "
ltapio ,"लापीोटत
 ","लापीोटत
 "
hltankresw ,"थाव्कसंरेळत
 ",थाव्कसंरेळत 
hakdrg ,"ाकडरघ
 ","ाकडरघ
 "
bnorw ,"ान्रबऊ
 ","न्रबॉ
 "
htapyo ,"ूापहयत
 ","ापहयत
 "
avrm ,"ाव्रम
 ","ाव्रम
 "
huarj ,"ाुरझ
 ","ुरघ
 "
bhuande ,"ान्ीुंदबध
 ","ानीुंबध
 "
haycrs ,"ा्हयसचर
 ","ा्हयसचर
 "
asj ,"ासज
 ","ासज
 "
htapnew ,"ापवेठण
 ","ापनवेठ
 "
bhuce ,"भचेउ
 ","भचेउ
 "
htadrs ,"थरशद
 ","रशद
 "
tankiore ,"नकोरेट
 ","नकरेै
 "
uanysj ,"न्यसजौ
 ","ान्यसज
 "
hlayceg ,"ला्यचेग
 ","ला्यचेग
 "
hlanvidorem ,"लावहीोंरमिध
 ","लावहीोंरमिध
 "
bhankcdesm ,"ाकीसंचमबध
 ","ाकीसंचमबध
 "
lanvyie ,"लाव्येिण
 ","लानव्येि
 "
nosw ,"न्सो
 ","नव्सो
 "
hapvdes ,"पवेशद
 ","ापवेश
 "
tankiorsg ,"्कीसोरतिगण
 ","्कीसोरतिगण
 "
uanykdoejm ,"ूनकडेजमौ
 ","ानयकडजम
 "
apesm ,"प्समॅ
 ",प्एसेम 
tanresf ,"ान्सरटफ
 ","ान्सरेटफ
 "
hultapidem ,"प्ीुेदमळतध
 ","प्ीुेदमळतध
 "
hakicdem ,"ाकीडचेम
 ","ाकीडचेम
 "
bua ,"बॉ
 ",ाब 
hltakj ,"कळतझ
 ","लाकतखझ
 "
htanyicsgf ,"ान्यसचअतिगणफ
 ","ा्यसंचअतिगफ
 "
lnics ,"ल्कसंि
 ","लन्सि
 "
hlakm ,"लाहकम
 ","लाहकम
 "
lanymg ,"ानयंमळग
 ","लनयंमग
 "
butpirsg ,"प्सरटिबग
 ","प्सरटिबग
 "
adrsmgq ,"ा्कसरदमग
 ","ा्सरदमग
 "
tavyre ,"ाव्यरेत
 ","ाव्यरेत
 "
htandes ,"हसडेटँ
 ","ाहीडंत
 "
taykreg ,"ायकरेटग
 ",ायकरटग 
laprem ,"ापरम
 ","लापरम
 "
hankcre ,"ायकचरण़
 ","ाकचरण
 "
ulj ,"ूलुझ
 ","ुजळ
 "
hnyoes ,"नयेशॉ
 ","नयोेश
 "
hakcjm ,"ा्कचजम
 ","ा्कचजम
 "
htanykidresm ,"ान्यकसरेमतिषध
 ","ान्यकसरेमतिषध
 "
uands ,"ानुसद
 ","ानुसद
 "
laicos ,"लसोश
 ","लायसोि
 "
tanvdor ,"ावडोंरत
 ","ावडोंरत
 "
hltanvidore ,"लाव्योंरतिणध़
 ",लावंरअतिध 
hlaco ,"ूलांच
 ","ूलाच
 "
ankirj ,"ाकंरजिण
 ","ाकंरजिण
 "
lavkis ,"लावकसि
 ","लावकसि
 "
huanyem ,"ा्हयुेमण
 ","ान्हयुेम
 "
adrs ,"ासरद
 ","ासरद
 "
btapresm ,"प्संरेटब
 ","प्संरेटब
 "
hlando ,"लहडंॉ
 ",लाहोंद 
anoejg ,"ानीोजग
 ","ानीोजग
 "
hlaices ,"ाीसचेळ
 ","लाीसचे
 "
bltiors ,"ल्सरटिबॉ
 ",ल्सरटिबॉ 
hulavydes ,"लाव्युसेदळध
 ","लाव्युसेध
 "
htapnisq ,"ापन्कसति
 ","थापन्कसि
 "
ladoesw ,"लवसडोे
 ","लावसडोे
 "
ltires ,"ला्सरटई
 ","ल्सरटि
 "
bhands ,"भानसंद
 ","भानसंद
 "
lane ,"लनॅई
 ",लनए 
hankcrs ,"ा्कसंचर
 ","ा्कसंच
 "
hltanvykides ,"लाव्यकीसेशदठिणख
 ","लाव्यकीेशदठिणख
 "
htio ,"हीोत़
 ","हीोट
 "
hlavydoem ,"लव्हयेमधॉ
 ","लाव्हयोेमध
 "
ules ,"लयुसेइ
 ","लएस
 "
ltapyoreg ,"लाप्यीोरतग
 ","लाप्यीोरतग
 "
htapnykcdrg ,"ाप्यकंचरदतग
 ","ाप्यकंचरदग
 "
tnkiem ,"नकेटमि
 ","नकेटमि
 "
hucoes ,"ाहसचेऊ
 ","हुसचे
 "
bhltavycdes ,"लथाव्यसचेदब
 ","लथव्यसचेब
 "
laim ,"लामि
 ","लामि
 "
ltaog ,"लाोतग
 ","लाोतग
 "
ulapors ,"ूलापसोर
 ","ूलापसोर
 "
bhulaceg ,"लाीुचबग
 ","लाीुचबग
 "
hltanykidm ,"ला्यकंेअटमिध
 ","लयकंअमतिध
 "
avyirsmg ,"ाव्यीसरमग
 ","ाव्यसरमग
 "
bhuad ,"ाहुबध
 ","ाहुबध
 "
htac ,"ाहचत
 ","ाहचत
 "
anvrs ,"ानवसंर
 ","ानवसंर
 "
hanyics ,"हसंचेि
 ","ांचशि
 "
hltaki ,"लथकी
 ","लथाकी
 "
blam ,"ल्मबॅ
 ","लाब
 "
hutaykres ,"ा्यकीरटतषृ
 ","ा्यकीरटतषृ
 "
hutakc ,"ाकुचत
 ","ाकुचत
 "
buandorg ,"ाुडोंरबग
 ","ाुडोंरबग
 "
hutakresg ,"ा्हयसरतगखृ
 ","ा्हसरेतगखृ
 "
hanyicdm ,"ान्यचअमिध
 ","ान्यचअमिध
 "
pdes ,"प्ीसड
 ","प्सडे
 "
hanicdor ,"ाीोंचरणध
 ","ाीोंचरणध
 "
havkirej ,"ावहीरेजिख
 ","ावहरेजिख
 "
takir ,"ा्कीरत
 ","्कीरत
 "
hulig ,"लहीग
 ","लहीुग
 "
bhtapnvr ,"भापनवंरत
 ","भापनवरत
 "
hanycrm ,"ान्यचरम
 ","ा्यंचरम
 "
bhuaj ,"ाुबआझ
 ",ाुबईझ 
bhlasm ,"भलसं
 ","भसंळ
 "
hapnycde ,"ापन्यीचअध
 ","ापन्यीचअध
 "
hlanydoremg ,"ला्हयीुंरेमगणध
 ","ूला्हयंरेमगणध
 "
htaniorsm ,"ा्ीसोरशमतण
 ","ान्ीसोरशम
 "
anvyrsm ,"ानव्यसंरम
 ","ानव्यसंरम
 "
